iteration_no.	mse
1665	0.028530698
1666	0.028530647
1667	0.028530597
1668	0.028530546
1669	0.028530495
1670	0.028530444
1671	0.028530394
1672	0.028530342
1673	0.028530291
1674	0.02853024
1675	0.028530189
1676	0.028530137
1677	0.028530086
1678	0.028530034
1679	0.028529983
1680	0.028529931
1681	0.028529879
1682	0.028529827
1683	0.028529775
1684	0.028529723
1685	0.028529671
1686	0.028529619
1687	0.028529566
1688	0.028529514
1689	0.028529461
1690	0.028529409
1691	0.028529356
1692	0.028529303
1693	0.02852925
1694	0.028529197
1695	0.028529144
1696	0.028529091
1697	0.028529038
1698	0.028528985
1699	0.028528931
1700	0.028528878
1701	0.028528824
1702	0.028528771
1703	0.028528717
1704	0.028528663
1705	0.028528609
1706	0.028528555
1707	0.028528501
1708	0.028528447
1709	0.028528393
1710	0.028528338
1711	0.028528284
1712	0.02852823
1713	0.028528175
1714	0.02852812
1715	0.028528066
1716	0.028528011
1717	0.028527956
1718	0.028527901
1719	0.028527846
1720	0.028527791
1721	0.028527735
1722	0.02852768
1723	0.028527625
1724	0.028527569
1725	0.028527513
1726	0.028527458
1727	0.028527402
1728	0.028527346
1729	0.02852729
1730	0.028527234
1731	0.028527178
1732	0.028527122
1733	0.028527066
1734	0.02852701
1735	0.028526953
1736	0.028526897
1737	0.02852684
1738	0.028526783
1739	0.028526727
1740	0.02852667
1741	0.028526613
1742	0.028526556
1743	0.028526499
1744	0.028526442
1745	0.028526385
1746	0.028526327
1747	0.02852627
1748	0.028526212
1749	0.028526155
1750	0.028526097
1751	0.028526039
1752	0.028525982
1753	0.028525924
1754	0.028525866
1755	0.028525808
1756	0.02852575
1757	0.028525692
1758	0.028525633
1759	0.028525575
1760	0.028525516
1761	0.028525458
1762	0.028525399
1763	0.028525341
1764	0.028525282
1765	0.028525223
1766	0.028525164
1767	0.028525105
1768	0.028525046
1769	0.028524987
1770	0.028524928
1771	0.028524869
1772	0.028524809
1773	0.02852475
1774	0.02852469
1775	0.028524631
1776	0.028524571
1777	0.028524511
1778	0.028524451
1779	0.028524391
1780	0.028524331
1781	0.028524271
1782	0.028524211
1783	0.028524151
1784	0.028524091
1785	0.02852403
1786	0.02852397
1787	0.028523909
1788	0.028523849
1789	0.028523788
1790	0.028523727
1791	0.028523666
1792	0.028523605
1793	0.028523544
1794	0.028523483
1795	0.028523422
1796	0.028523361
1797	0.0285233
1798	0.028523238
1799	0.028523177
1800	0.028523115
1801	0.028523054
1802	0.028522992
1803	0.02852293
1804	0.028522868
1805	0.028522806
1806	0.028522744
1807	0.028522682
1808	0.02852262
1809	0.028522558
1810	0.028522496
1811	0.028522433
1812	0.028522371
1813	0.028522309
1814	0.028522246
1815	0.028522183
1816	0.028522121
1817	0.028522058
1818	0.028521995
1819	0.028521932
1820	0.028521869
1821	0.028521806
1822	0.028521743
1823	0.028521679
1824	0.028521616
1825	0.028521553
1826	0.028521489
1827	0.028521426
1828	0.028521362
1829	0.028521298
1830	0.028521235
1831	0.028521171
1832	0.028521107
1833	0.028521043
1834	0.028520979
1835	0.028520915
1836	0.028520851
1837	0.028520786
1838	0.028520722
1839	0.028520658
1840	0.028520593
1841	0.028520529
1842	0.028520464
1843	0.028520399
1844	0.028520334
1845	0.02852027
1846	0.028520205
1847	0.02852014
1848	0.028520075
1849	0.028520009
1850	0.028519944
1851	0.028519879
1852	0.028519814
1853	0.028519748
1854	0.028519683
1855	0.028519617
1856	0.028519552
1857	0.028519486
1858	0.02851942
1859	0.028519354
1860	0.028519288
1861	0.028519222
1862	0.028519156
1863	0.02851909
1864	0.028519024
1865	0.028518958
1866	0.028518892
1867	0.028518825
1868	0.028518759
1869	0.028518692
1870	0.028518625
1871	0.028518559
1872	0.028518492
1873	0.028518425
1874	0.028518358
1875	0.028518291
1876	0.028518224
1877	0.028518157
1878	0.02851809
1879	0.028518023
1880	0.028517956
1881	0.028517888
1882	0.028517821
1883	0.028517753
1884	0.028517686
1885	0.028517618
1886	0.02851755
1887	0.028517483
1888	0.028517415
1889	0.028517347
1890	0.028517279
1891	0.028517211
1892	0.028517143
1893	0.028517075
1894	0.028517006
1895	0.028516938
1896	0.02851687
1897	0.028516801
1898	0.028516733
1899	0.028516664
1900	0.028516595
1901	0.028516527
1902	0.028516458
1903	0.028516389
1904	0.02851632
1905	0.028516251
1906	0.028516182
1907	0.028516113
1908	0.028516044
1909	0.028515974
1910	0.028515905
1911	0.028515836
1912	0.028515766
1913	0.028515697
1914	0.028515627
1915	0.028515557
1916	0.028515488
1917	0.028515418
1918	0.028515348
1919	0.028515278
1920	0.028515208
1921	0.028515138
1922	0.028515068
1923	0.028514998
1924	0.028514927
1925	0.028514857
1926	0.028514787
1927	0.028514716
1928	0.028514646
1929	0.028514575
1930	0.028514505
1931	0.028514434
1932	0.028514363
1933	0.028514292
1934	0.028514221
1935	0.02851415
1936	0.028514079
1937	0.028514008
1938	0.028513937
1939	0.028513866
1940	0.028513795
1941	0.028513723
1942	0.028513652
1943	0.02851358
1944	0.028513509
1945	0.028513437
1946	0.028513365
1947	0.028513294
1948	0.028513222
1949	0.02851315
1950	0.028513078
1951	0.028513006
1952	0.028512934
1953	0.028512862
1954	0.02851279
1955	0.028512717
1956	0.028512645
1957	0.028512573
1958	0.0285125
1959	0.028512428
1960	0.028512355
1961	0.028512282
1962	0.02851221
1963	0.028512137
1964	0.028512064
1965	0.028511991
1966	0.028511918
1967	0.028511845
1968	0.028511772
1969	0.028511699
1970	0.028511626
1971	0.028511553
1972	0.028511479
1973	0.028511406
1974	0.028511332
1975	0.028511259
1976	0.028511185
1977	0.028511112
1978	0.028511038
1979	0.028510964
1980	0.02851089
1981	0.028510816
1982	0.028510742
1983	0.028510668
1984	0.028510594
1985	0.02851052
1986	0.028510446
1987	0.028510372
1988	0.028510297
1989	0.028510223
1990	0.028510148
1991	0.028510074
1992	0.028509999
1993	0.028509925
1994	0.02850985
1995	0.028509775
1996	0.0285097
1997	0.028509625
1998	0.028509551
1999	0.028509476
2000	0.0285094
2001	0.028509325
2002	0.02850925
2003	0.028509175
2004	0.0285091
2005	0.028509024
2006	0.028508949
2007	0.028508873
2008	0.028508798
2009	0.028508722
2010	0.028508646
2011	0.028508571
2012	0.028508495
2013	0.028508419
2014	0.028508343
2015	0.028508267
2016	0.028508191
2017	0.028508115
2018	0.028508039
2019	0.028507962
2020	0.028507886
2021	0.02850781
2022	0.028507733
2023	0.028507657
2024	0.02850758
2025	0.028507504
2026	0.028507427
2027	0.02850735
2028	0.028507273
2029	0.028507197
2030	0.02850712
2031	0.028507043
2032	0.028506966
2033	0.028506889
2034	0.028506811
2035	0.028506734
2036	0.028506657
2037	0.02850658
2038	0.028506502
2039	0.028506425
2040	0.028506347
2041	0.02850627
2042	0.028506192
2043	0.028506114
2044	0.028506037
2045	0.028505959
2046	0.028505881
2047	0.028505803
2048	0.028505725
2049	0.028505647
2050	0.028505569
2051	0.028505491
2052	0.028505413
2053	0.028505334
2054	0.028505256
2055	0.028505177
2056	0.028505099
2057	0.028505021
2058	0.028504942
2059	0.028504863
2060	0.028504785
2061	0.028504706
2062	0.028504627
2063	0.028504548
2064	0.028504469
2065	0.02850439
2066	0.028504311
2067	0.028504232
2068	0.028504153
2069	0.028504074
2070	0.028503994
2071	0.028503915
2072	0.028503835
2073	0.028503756
2074	0.028503676
2075	0.028503597
2076	0.028503517
2077	0.028503438
2078	0.028503358
2079	0.028503278
2080	0.028503198
2081	0.028503118
2082	0.028503038
2083	0.028502958
2084	0.028502878
2085	0.028502798
2086	0.028502717
2087	0.028502637
2088	0.028502557
2089	0.028502476
2090	0.028502396
2091	0.028502315
2092	0.028502235
2093	0.028502154
2094	0.028502073
2095	0.028501993
2096	0.028501912
2097	0.028501831
2098	0.02850175
2099	0.028501669
2100	0.028501588
2101	0.028501507
2102	0.028501426
2103	0.028501344
2104	0.028501263
2105	0.028501182
2106	0.0285011
2107	0.028501019
2108	0.028500937
2109	0.028500856
2110	0.028500774
2111	0.028500692
2112	0.02850061
2113	0.028500529
2114	0.028500447
2115	0.028500365
2116	0.028500283
2117	0.028500201
2118	0.028500119
2119	0.028500036
2120	0.028499954
2121	0.028499872
2122	0.02849979
2123	0.028499707
2124	0.028499625
2125	0.028499542
2126	0.028499459
2127	0.028499377
2128	0.028499294
2129	0.028499211
2130	0.028499129
2131	0.028499046
2132	0.028498963
2133	0.02849888
2134	0.028498797
2135	0.028498714
2136	0.02849863
2137	0.028498547
2138	0.028498464
2139	0.02849838
2140	0.028498297
2141	0.028498214
2142	0.02849813
2143	0.028498046
2144	0.028497963
2145	0.028497879
2146	0.028497795
2147	0.028497712
2148	0.028497628
2149	0.028497544
2150	0.02849746
2151	0.028497376
2152	0.028497292
2153	0.028497207
2154	0.028497123
2155	0.028497039
2156	0.028496954
2157	0.02849687
2158	0.028496786
2159	0.028496701
2160	0.028496616
2161	0.028496532
2162	0.028496447
2163	0.028496362
2164	0.028496278
2165	0.028496193
2166	0.028496108
2167	0.028496023
2168	0.028495938
2169	0.028495853
2170	0.028495767
2171	0.028495682
2172	0.028495597
2173	0.028495512
2174	0.028495426
2175	0.028495341
2176	0.028495255
2177	0.02849517
2178	0.028495084
2179	0.028494998
2180	0.028494913
2181	0.028494827
2182	0.028494741
2183	0.028494655
2184	0.028494569
2185	0.028494483
2186	0.028494397
2187	0.028494311
2188	0.028494224
2189	0.028494138
2190	0.028494052
2191	0.028493965
2192	0.028493879
2193	0.028493792
2194	0.028493706
2195	0.028493619
2196	0.028493532
2197	0.028493446
2198	0.028493359
2199	0.028493272
2200	0.028493185
2201	0.028493098
2202	0.028493011
2203	0.028492924
2204	0.028492837
2205	0.028492749
2206	0.028492662
2207	0.028492575
2208	0.028492487
2209	0.0284924
2210	0.028492312
2211	0.028492225
2212	0.028492137
2213	0.028492049
2214	0.028491962
2215	0.028491874
2216	0.028491786
2217	0.028491698
2218	0.02849161
2219	0.028491522
2220	0.028491434
2221	0.028491346
2222	0.028491257
2223	0.028491169
2224	0.028491081
2225	0.028490992
2226	0.028490904
2227	0.028490815
2228	0.028490727
2229	0.028490638
2230	0.028490549
2231	0.028490461
2232	0.028490372
2233	0.028490283
2234	0.028490194
2235	0.028490105
2236	0.028490016
2237	0.028489927
2238	0.028489838
2239	0.028489748
2240	0.028489659
2241	0.02848957
2242	0.02848948
2243	0.028489391
2244	0.028489301
2245	0.028489211
2246	0.028489122
2247	0.028489032
2248	0.028488942
2249	0.028488852
2250	0.028488763
2251	0.028488673
2252	0.028488582
2253	0.028488492
2254	0.028488402
2255	0.028488312
2256	0.028488222
2257	0.028488131
2258	0.028488041
2259	0.028487951
2260	0.02848786
2261	0.028487769
2262	0.028487679
2263	0.028487588
2264	0.028487497
2265	0.028487407
2266	0.028487316
2267	0.028487225
2268	0.028487134
2269	0.028487043
2270	0.028486952
2271	0.02848686
2272	0.028486769
2273	0.028486678
2274	0.028486586
2275	0.028486495
2276	0.028486404
2277	0.028486312
2278	0.02848622
2279	0.028486129
2280	0.028486037
2281	0.028485945
2282	0.028485853
2283	0.028485761
2284	0.028485669
2285	0.028485577
2286	0.028485485
2287	0.028485393
2288	0.028485301
2289	0.028485209
2290	0.028485116
2291	0.028485024
2292	0.028484931
2293	0.028484839
2294	0.028484746
2295	0.028484654
2296	0.028484561
2297	0.028484468
2298	0.028484375
2299	0.028484282
2300	0.028484189
2301	0.028484096
2302	0.028484003
2303	0.02848391
2304	0.028483817
2305	0.028483724
2306	0.02848363
2307	0.028483537
2308	0.028483443
2309	0.02848335
2310	0.028483256
2311	0.028483163
2312	0.028483069
2313	0.028482975
2314	0.028482881
2315	0.028482787
2316	0.028482694
2317	0.028482599
2318	0.028482505
2319	0.028482411
2320	0.028482317
2321	0.028482223
2322	0.028482128
2323	0.028482034
2324	0.02848194
2325	0.028481845
2326	0.02848175
2327	0.028481656
2328	0.028481561
2329	0.028481466
2330	0.028481372
2331	0.028481277
2332	0.028481182
2333	0.028481087
2334	0.028480992
2335	0.028480896
2336	0.028480801
2337	0.028480706
2338	0.028480611
2339	0.028480515
2340	0.02848042
2341	0.028480324
2342	0.028480229
2343	0.028480133
2344	0.028480037
2345	0.028479941
2346	0.028479845
2347	0.02847975
2348	0.028479654
2349	0.028479558
2350	0.028479461
2351	0.028479365
2352	0.028479269
2353	0.028479173
2354	0.028479076
2355	0.02847898
2356	0.028478883
2357	0.028478787
2358	0.02847869
2359	0.028478594
2360	0.028478497
2361	0.0284784
2362	0.028478303
2363	0.028478206
2364	0.028478109
2365	0.028478012
2366	0.028477915
2367	0.028477818
2368	0.028477721
2369	0.028477623
2370	0.028477526
2371	0.028477428
2372	0.028477331
2373	0.028477233
2374	0.028477136
2375	0.028477038
2376	0.02847694
2377	0.028476842
2378	0.028476744
2379	0.028476646
2380	0.028476548
2381	0.02847645
2382	0.028476352
2383	0.028476254
2384	0.028476155
2385	0.028476057
2386	0.028475959
2387	0.02847586
2388	0.028475762
2389	0.028475663
2390	0.028475564
2391	0.028475465
2392	0.028475367
2393	0.028475268
2394	0.028475169
2395	0.02847507
2396	0.028474971
2397	0.028474872
2398	0.028474772
2399	0.028474673
2400	0.028474574
2401	0.028474474
2402	0.028474375
2403	0.028474275
2404	0.028474176
2405	0.028474076
2406	0.028473976
2407	0.028473876
2408	0.028473776
2409	0.028473676
2410	0.028473576
2411	0.028473476
2412	0.028473376
2413	0.028473276
2414	0.028473176
2415	0.028473075
2416	0.028472975
2417	0.028472874
2418	0.028472774
2419	0.028472673
2420	0.028472572
2421	0.028472472
2422	0.028472371
2423	0.02847227
2424	0.028472169
2425	0.028472068
2426	0.028471967
2427	0.028471866
2428	0.028471764
2429	0.028471663
2430	0.028471562
2431	0.02847146
2432	0.028471359
2433	0.028471257
2434	0.028471156
2435	0.028471054
2436	0.028470952
2437	0.02847085
2438	0.028470748
2439	0.028470646
2440	0.028470544
2441	0.028470442
2442	0.02847034
2443	0.028470238
2444	0.028470136
2445	0.028470033
2446	0.028469931
2447	0.028469828
2448	0.028469726
2449	0.028469623
2450	0.02846952
2451	0.028469417
2452	0.028469315
2453	0.028469212
2454	0.028469109
2455	0.028469006
2456	0.028468902
2457	0.028468799
2458	0.028468696
2459	0.028468593
2460	0.028468489
2461	0.028468386
2462	0.028468282
2463	0.028468178
2464	0.028468075
2465	0.028467971
2466	0.028467867
2467	0.028467763
2468	0.028467659
2469	0.028467555
2470	0.028467451
2471	0.028467347
2472	0.028467243
2473	0.028467138
2474	0.028467034
2475	0.02846693
2476	0.028466825
2477	0.02846672
2478	0.028466616
2479	0.028466511
2480	0.028466406
2481	0.028466301
2482	0.028466196
2483	0.028466091
2484	0.028465986
2485	0.028465881
2486	0.028465776
2487	0.028465671
2488	0.028465565
2489	0.02846546
2490	0.028465354
2491	0.028465249
2492	0.028465143
2493	0.028465037
2494	0.028464932
2495	0.028464826
2496	0.02846472
2497	0.028464614
2498	0.028464508
2499	0.028464402
2500	0.028464295
2501	0.028464189
2502	0.028464083
2503	0.028463976
2504	0.02846387
2505	0.028463763
2506	0.028463657
2507	0.02846355
2508	0.028463443
2509	0.028463336
2510	0.028463229
2511	0.028463122
2512	0.028463015
2513	0.028462908
2514	0.028462801
2515	0.028462694
2516	0.028462586
2517	0.028462479
2518	0.028462371
2519	0.028462264
2520	0.028462156
2521	0.028462048
2522	0.028461941
2523	0.028461833
2524	0.028461725
2525	0.028461617
2526	0.028461509
2527	0.028461401
2528	0.028461293
2529	0.028461184
2530	0.028461076
2531	0.028460967
2532	0.028460859
2533	0.02846075
2534	0.028460642
2535	0.028460533
2536	0.028460424
2537	0.028460315
2538	0.028460206
2539	0.028460097
2540	0.028459988
2541	0.028459879
2542	0.02845977
2543	0.028459661
2544	0.028459551
2545	0.028459442
2546	0.028459332
2547	0.028459223
2548	0.028459113
2549	0.028459003
2550	0.028458894
2551	0.028458784
2552	0.028458674
2553	0.028458564
2554	0.028458454
2555	0.028458344
2556	0.028458233
2557	0.028458123
2558	0.028458013
2559	0.028457902
2560	0.028457792
2561	0.028457681
2562	0.02845757
2563	0.02845746
2564	0.028457349
2565	0.028457238
2566	0.028457127
2567	0.028457016
2568	0.028456905
2569	0.028456794
2570	0.028456682
2571	0.028456571
2572	0.02845646
2573	0.028456348
2574	0.028456237
2575	0.028456125
2576	0.028456013
2577	0.028455901
